total_people,tap_closure_days_per_week,avg_daily_usage,hourly_usage,weekly_usage,monthly_usage,remaining_units,usage_per_person,usage_spike,consumption_risk,leak_detected
1,2,97.73,3.56,815.18,3008.21,232.85,97.73,0.958,High,0
3,3,129.07,9.07,982.15,4007.71,3.53,43.02,1.6843,Low,0
3,1,155.76,5.96,1195.47,4499.17,1130.82,51.92,0.9381,Low,0
2,2,128.56,5.79,956.06,4313.77,440.97,64.28,1.1283,Medium,1
5,4,183.14,0.65,1261.18,6144.24,104.98,36.63,0.01,Low,1
3,3,183.31,6.8,1274.72,4890.52,535.63,61.1,0.8103,Low,0
1,3,62.29,0.08,372.98,1758.67,14.9,62.29,0.01,Low,0
2,2,91.01,0.4,864.28,2802.37,343.3,45.5,0.0782,Low,0
5,2,325.67,12.36,1895.83,9681.31,294.98,65.13,0.8275,Low,0
1,2,78.4,1.27,538.86,2269.74,577.02,78.4,0.3964,Medium,0
6,4,185.09,18.97,1756.9,5830.05,32.36,30.85,2.5696,Low,0
3,5,349.77,1.13,2572.84,9533.79,2682.97,116.59,0.1183,Medium,0
3,3,175.71,0.58,1044.11,5545.11,14.3,58.57,0.1036,Low,0
4,1,215.63,19.91,1779.26,6617.37,109.66,53.91,2.1673,Low,0
6,4,440.5,1.45,2649.79,14575.95,3.68,73.42,0.0218,Medium,0
3,4,105.5,0.34,712.07,3244.05,142.08,35.17,0.1377,Low,0
4,4,271.58,5.78,1471.41,8145.92,17.3,67.9,0.4192,Low,0
4,3,728.85,25.74,6171.51,23928.92,96.61,182.21,0.8758,High,1
2,3,265.87,19.92,1886.79,7668.28,3.98,132.94,1.8241,High,1
6,3,343.38,11.57,2797.49,9855.42,143.91,57.23,0.7716,Low,0
5,0,344.56,31.9,2269.28,10212.15,1855.6,68.91,2.2376,Low,0
4,3,176.44,3.81,1203.4,5561.34,1341.49,44.11,0.5415,Low,0
6,3,501.22,16.39,4421.68,15053.7,575.04,83.54,0.8956,Medium,0
6,4,177.59,7.4,1572.37,5874.05,73.74,29.6,0.9804,Low,1
5,3,158.45,0.38,879.19,4684.83,40.5,31.69,0.0115,Low,0
6,3,424.48,15.64,3071.65,11292.56,149.39,70.75,0.8836,High,0
5,3,304.36,0.96,1638.88,8177.69,58.98,60.87,0.096,Low,0
5,1,759.88,2.96,6945.39,25338.12,132.41,151.98,0.01,High,1
4,4,784.81,3.88,6462.75,25466.38,11.92,196.2,0.058,High,1
5,3,879.35,64.51,5292.26,27843.78,350.6,175.87,1.724,High,1
2,4,362.42,37.89,2325.79,10612.16,162.37,181.21,2.4851,High,1
6,3,189.1,20.31,1209.49,5216.51,2076.47,31.52,2.5755,Low,0
6,4,264.92,19.96,1766.45,8577.3,424.33,44.15,1.9206,Low,0
1,3,85.4,0.44,585.27,2342.84,229.81,85.4,0.1298,Medium,0
6,3,308.39,0.51,2205.12,9562.43,99.35,51.4,0.0842,Low,0
2,5,234.43,6.77,1433.56,6743.9,82.17,117.22,0.7302,Medium,0
3,4,121.53,12.71,834.71,3868.99,119.57,40.51,2.6186,Low,0
5,3,792.28,2.8,5058.89,26530.48,460.21,158.46,0.0218,High,1
2,2,126.28,4.29,795.86,3753.9,192.97,63.14,0.7338,Medium,0
5,5,215.26,0.54,1276.56,6427.26,148.18,43.05,0.139,Low,0
6,5,320.38,0.39,2030.49,10495.81,142.72,53.4,0.01,Low,1
4,1,136.11,3.18,832.32,4130.13,12.93,34.03,0.5803,Low,0
1,3,99.51,2.22,797.9,3100.32,1892.08,99.51,0.6209,Medium,0
2,3,54.01,0.05,436.34,1632.83,489.99,27.0,0.1311,Low,0
4,1,304.53,13.02,2253.33,8340.97,2.24,76.13,0.9829,Medium,1
9,2,332.47,10.59,2410.95,10270.36,140.39,36.94,0.9183,Low,0
4,3,177.72,15.03,1581.92,5765.73,54.52,44.43,1.9429,Low,0
2,5,40.41,0.22,227.87,1154.47,65.42,20.2,0.1587,Low,0
4,0,276.71,21.68,1801.08,8923.5,28.12,69.18,1.9538,Medium,0
4,4,184.08,16.87,1258.85,5161.87,93.87,46.02,2.2119,Low,0
5,4,340.75,1.82,2214.52,10036.11,13.8,68.15,0.1489,Medium,0
1,4,78.42,6.87,613.02,2176.02,584.25,78.42,2.0006,Medium,0
5,3,171.2,6.95,1741.84,5051.42,22.05,34.24,0.9179,Low,0
4,3,124.42,3.55,948.86,4133.98,53.41,31.1,0.6463,Low,1
8,3,465.31,10.36,2637.83,14305.8,321.57,58.16,0.4276,Low,0
3,5,150.61,6.48,1153.94,3979.05,13.86,50.2,1.1215,Low,0
4,3,219.08,16.09,1547.48,6864.23,8.28,54.77,1.8089,Low,0
7,1,196.84,17.0,1184.1,6294.18,2.81,28.12,2.2418,Low,1
1,2,56.63,5.06,387.02,1789.46,7.72,56.63,2.1785,Low,0
7,3,293.45,8.09,1817.07,9729.2,147.97,41.92,0.5556,Low,1
5,5,199.24,0.52,1284.48,5284.38,68.19,39.85,0.058,Low,0
1,3,95.46,0.21,761.94,2821.33,55.59,95.46,0.1073,Medium,0
3,3,256.25,7.64,1838.67,8086.13,19.64,85.42,0.7755,Medium,0
5,1,201.86,0.96,1468.2,6465.83,135.24,40.37,0.0994,Low,0
1,4,36.89,0.72,231.75,1192.4,105.39,36.89,0.5218,Low,0
4,3,313.51,35.76,2221.97,10313.3,298.61,78.38,2.7075,Medium,1
3,4,333.84,27.7,1955.49,10529.3,67.76,111.28,1.8721,Medium,0
4,3,179.26,13.44,1258.41,5911.06,314.96,44.82,2.064,Low,1
1,3,59.15,1.04,366.38,1587.84,67.22,59.15,0.4356,Low,0
6,3,125.9,2.98,808.71,3461.88,13.37,20.98,0.5712,Low,0
8,2,321.14,8.83,1893.31,10512.82,84.46,40.14,0.6031,Low,1
8,2,454.2,11.44,3037.71,14509.57,402.2,56.78,0.6314,Low,0
5,1,220.27,6.65,1380.88,6933.36,107.4,44.05,0.8179,Low,0
2,3,59.63,4.6,526.97,1930.54,318.62,29.82,1.7878,Low,0
5,3,289.97,17.71,1755.87,9014.75,38.44,57.99,1.6027,Low,0
1,2,80.31,1.45,471.1,2184.62,429.04,80.31,0.4912,Medium,0
1,3,100.9,3.52,651.43,3195.75,123.22,100.9,0.8965,Medium,0
3,3,125.36,2.62,745.82,3801.12,140.25,41.79,0.5717,Low,0
3,3,178.51,0.58,1242.73,5947.49,72.58,59.5,0.01,Low,1
5,2,266.73,23.85,2548.4,7399.23,138.83,53.35,2.21,Low,0
5,3,213.8,1.44,1666.51,5752.65,68.43,42.76,0.2086,Low,0
3,3,384.86,1.58,2338.19,12006.49,91.06,128.29,0.01,Medium,0
2,2,45.58,1.55,308.05,1395.75,535.28,22.79,0.7966,Low,0
10,3,567.57,16.88,4759.68,17459.14,673.39,56.76,0.6112,Low,0
3,2,141.6,0.65,900.21,4637.24,160.13,47.2,0.0724,Low,1
3,4,184.21,4.12,1368.57,5608.25,15.49,61.4,0.5739,Low,0
2,4,227.14,5.92,1514.27,6106.62,110.41,113.57,0.6119,Medium,0
5,3,232.95,23.83,1492.19,6516.49,233.92,46.59,2.3032,Low,0
5,2,274.19,7.93,1838.76,9026.53,26.7,54.84,0.8155,Low,1
2,3,101.77,3.74,672.29,3234.11,105.12,50.88,0.7898,Low,0
1,3,114.52,2.05,945.07,3464.59,5.9,114.52,0.3267,Medium,0
5,3,402.39,14.94,3229.49,12281.0,880.85,80.48,0.9304,Medium,0
4,2,188.31,5.81,1761.69,5661.98,59.41,47.08,0.7732,Low,0
2,2,118.15,3.49,902.4,3122.07,39.28,59.08,0.8426,Medium,0
7,2,260.95,1.11,1697.36,7246.32,122.14,37.28,0.0985,Low,0
2,3,89.13,3.41,661.83,2359.84,264.99,44.56,0.9097,Low,0
3,4,139.72,3.79,1030.0,4508.43,107.5,46.57,0.8213,Low,0
7,3,1391.3,83.6,9845.97,41124.56,470.76,198.76,1.3719,High,1
3,2,247.1,8.37,1485.06,8143.61,2.22,82.37,0.8856,Medium,1
4,0,321.76,5.16,1817.24,9093.57,190.25,80.44,0.3495,Medium,0
3,3,89.52,7.33,642.7,2586.35,48.33,29.84,1.9059,Low,0
2,2,139.71,0.53,953.55,3738.48,44.85,69.86,0.1142,Medium,0
9,2,1409.38,31.16,10152.88,41899.0,425.17,156.6,0.5785,High,0
3,2,220.48,1.27,1765.68,6764.33,97.48,73.49,0.1916,Medium,0
6,3,478.23,42.07,3630.88,15151.09,398.05,79.7,1.969,Medium,0
2,3,107.72,1.76,596.06,3460.35,6.95,53.86,0.3406,Low,0
2,4,58.73,0.26,505.14,1699.23,14.32,29.36,0.0265,Low,0
1,3,69.74,2.48,556.45,2128.42,2900.42,69.74,0.7836,Medium,0
4,2,140.05,3.88,1053.39,3859.88,904.15,35.01,0.5342,Low,0
3,4,149.47,0.7,1205.66,4826.25,94.88,49.82,0.01,Low,0
6,2,315.12,8.4,1987.22,10253.5,90.37,52.52,0.6174,Low,1
3,3,298.76,7.72,1947.65,7916.27,547.95,99.59,0.805,Medium,0
8,1,731.43,3.61,5589.82,22705.19,2642.53,91.43,0.2027,Medium,0
2,1,91.83,3.08,642.43,2826.5,2318.33,45.92,0.7368,Low,0
6,3,476.86,10.97,3769.28,15737.68,282.67,79.48,0.6479,Low,1
5,1,163.02,4.02,1221.86,4825.91,514.1,32.6,0.6768,Low,0
5,2,209.69,4.26,1172.4,5767.52,75.06,41.94,0.4999,Low,0
6,2,357.82,29.57,2150.76,10810.15,4.19,59.64,1.8964,Medium,1
5,4,597.13,49.32,5145.87,16000.95,229.21,119.43,2.1701,Medium,0
4,2,392.76,8.73,2236.05,11563.96,29.74,98.19,0.5184,High,0
2,3,111.4,2.13,659.88,3696.81,61.09,55.7,0.5592,Low,1
1,4,43.86,1.08,236.75,1406.43,115.63,43.86,0.581,Low,0
7,2,435.37,16.6,3531.72,12867.11,342.02,62.2,0.7533,Medium,0
4,4,224.47,18.2,1758.28,7492.97,1076.31,56.12,1.933,Low,1
5,4,215.05,6.74,1661.2,5866.05,302.46,43.01,0.6181,Low,0
3,5,187.11,20.22,1135.84,6072.7,70.85,62.37,2.5021,Low,1
1,3,80.06,1.44,505.47,2217.0,600.43,80.06,0.2235,Medium,0
2,3,104.08,0.66,799.86,3003.27,406.08,52.04,0.0896,Low,0
5,3,170.18,5.07,1191.81,5000.93,121.51,34.04,0.6523,Low,0
3,1,207.91,18.08,1505.3,6528.61,339.45,69.3,2.0533,Medium,0
2,0,143.08,3.06,1088.32,4092.62,338.64,71.54,0.3695,Medium,0
3,2,471.69,17.66,4450.33,15740.07,30.33,157.23,0.8535,High,1
1,4,62.81,0.12,452.62,2095.02,103.84,62.81,0.0265,Low,1
4,1,237.37,25.17,1836.21,7469.22,438.39,59.34,2.5341,Medium,0
2,3,239.07,1.13,1525.18,7560.24,13.63,119.54,0.076,Medium,0
5,2,213.7,6.85,1609.53,6605.36,3.14,42.74,0.7647,Low,1
3,3,208.05,15.26,1595.21,6201.94,367.95,69.35,1.6963,Low,0
3,3,350.76,38.65,2299.47,9802.26,104.69,116.92,2.5902,Medium,0
1,1,47.25,0.93,447.88,1521.32,146.43,47.25,0.443,Low,0
1,2,59.68,2.0,338.48,1779.06,2322.4,59.68,0.7884,Medium,0
3,2,246.23,10.31,2142.36,7160.21,134.24,82.08,0.9595,Medium,0
3,2,172.9,18.86,1630.53,5653.44,502.69,57.63,2.5916,Low,1
4,3,314.31,29.89,2608.26,10177.21,147.92,78.58,2.3478,Medium,0
2,5,106.73,10.27,769.6,3420.43,65.88,53.36,2.3422,Low,0
5,3,244.05,6.56,1502.91,7180.79,102.56,48.81,0.6077,Low,0
6,4,293.58,21.18,2322.5,9855.37,436.14,48.93,1.7242,Low,1
5,5,259.78,6.77,2137.32,7708.19,8.65,51.96,0.7359,Low,0
1,3,49.08,4.32,298.08,1339.24,4.24,49.08,2.1941,Low,0
3,2,184.78,3.44,1203.48,5509.15,337.81,61.59,0.5238,Medium,0
1,4,27.06,0.59,158.68,863.59,398.97,27.06,0.5104,Low,0
2,3,155.22,2.68,1201.87,4600.63,115.47,77.61,0.4204,Medium,0
9,5,615.33,14.2,4028.17,19012.97,545.89,68.37,0.5032,Low,0
2,3,137.75,2.28,995.39,3935.67,442.95,68.88,0.4104,Medium,0
3,4,123.66,2.59,724.94,3412.53,2161.07,41.22,0.4482,Low,0
4,4,176.23,0.61,1029.34,4782.0,10.77,44.06,0.2169,Low,0
5,4,154.62,5.66,1068.76,4541.68,925.95,30.92,0.8781,Low,0
4,3,296.52,6.95,2881.3,8836.4,12.35,74.13,0.5971,Medium,0
1,3,20.95,1.54,164.72,581.62,536.66,20.95,1.7021,Low,0
3,4,90.29,0.3,591.79,2407.91,87.4,30.1,0.0308,Low,0
4,4,141.69,0.59,1069.27,4001.74,466.15,35.42,0.1436,Low,0
1,3,61.03,0.15,430.86,1633.85,107.87,61.03,0.01,Low,0
3,3,206.67,0.27,1402.24,5730.46,1656.51,68.89,0.01,Medium,0
1,3,138.29,4.87,946.75,4240.78,2675.57,138.29,0.8564,High,0
1,0,45.28,3.95,339.55,1240.93,1621.39,45.28,2.0445,Low,0
3,2,85.51,3.12,526.57,2658.87,423.8,28.5,0.8901,Low,0
2,2,54.26,5.59,368.62,1785.59,539.56,27.13,2.4344,Low,1
4,4,112.87,9.03,695.44,3188.7,423.68,28.22,1.8893,Low,0
5,2,438.19,305.77,2502.66,11952.26,17.87,87.64,12.0,Medium,1
5,3,230.18,4.47,1673.0,6933.16,148.69,46.04,0.4101,Low,0
2,4,171.83,0.42,1265.06,5095.1,32.54,85.92,0.084,Medium,0
2,2,92.62,2.89,601.34,3028.99,402.52,46.31,0.8234,Low,0
1,2,75.85,1.41,528.71,2545.77,4.66,75.85,0.4838,Medium,1
4,5,184.51,5.0,1033.5,6113.33,1226.4,46.13,0.5904,Low,1
5,3,310.52,10.3,2097.31,10410.54,42.28,62.1,0.7541,Low,1
1,2,51.39,0.32,495.45,1444.86,81.08,51.39,0.0184,Low,0
7,4,237.35,205.27,1903.01,7756.52,75.26,33.91,12.0,Low,1
1,4,32.8,2.86,253.91,1093.43,76.18,32.8,1.976,Low,1
4,4,252.12,17.37,1742.38,7447.07,10.69,63.03,1.6242,Low,1
5,2,258.11,9.0,1737.23,8236.44,1178.27,51.62,0.8685,Medium,0
6,3,272.0,31.66,2128.57,8409.44,149.88,45.33,2.9079,Low,1
5,3,542.39,2.0,4957.06,15581.78,105.15,108.48,0.1198,Medium,0
5,3,166.76,14.97,1263.72,4829.53,535.57,33.35,2.1412,Low,0
3,1,184.37,13.31,1290.72,6009.41,60.46,61.46,1.7019,Medium,1
5,2,225.35,3.48,1360.63,7492.98,452.22,45.07,0.272,Low,1
1,3,149.03,11.24,1122.47,3937.68,1.23,149.03,1.7346,High,0
6,3,370.77,1.29,2662.61,9836.06,100.31,61.79,0.1266,Low,0
4,0,313.4,9.86,1963.1,10085.15,9.04,78.35,0.7184,Medium,0
5,4,250.51,0.45,1931.04,7922.94,90.21,50.1,0.0237,Low,0
3,3,116.32,2.08,731.77,3894.65,5.5,38.77,0.37,Low,1
4,2,359.49,24.4,2539.08,10014.61,544.97,89.87,1.6943,Medium,0
4,3,417.05,29.83,2598.61,12697.94,465.85,104.26,1.6386,Medium,0
5,3,313.93,9.2,1766.71,10209.01,313.16,62.79,0.7272,Low,1
1,3,44.15,5.04,282.29,1330.14,13.22,44.15,2.7657,Low,0
1,0,61.46,1.6,474.65,1914.76,5.46,61.46,0.6392,Medium,1
2,0,99.04,10.14,808.22,3124.38,123.69,49.52,2.3834,Low,0
2,3,141.03,44.54,879.0,4383.39,39.99,70.52,7.5215,Medium,1
6,5,275.87,24.12,2016.32,8326.73,14.69,45.98,2.1364,Low,0
2,2,132.79,4.0,813.62,3849.71,14.19,66.4,0.7422,Medium,0
8,3,153.95,14.41,1051.67,5156.39,302.1,19.24,2.2994,Low,1
3,2,469.32,1.25,4488.31,15290.39,485.69,156.44,0.01,High,1
2,2,95.04,9.84,618.31,3021.48,3.09,47.52,2.5451,Low,0
5,1,399.67,25.58,2315.59,11179.43,1.48,79.93,1.6445,Low,1
4,4,171.66,0.72,1325.11,5198.57,298.1,42.92,0.1989,Low,0
3,2,102.25,0.42,711.49,2798.75,56.88,34.08,0.2045,Low,0
4,2,203.75,0.65,1168.53,5670.26,1132.01,50.94,0.104,Low,0
5,4,256.0,28.67,1804.7,7423.29,463.01,51.2,2.6087,Low,0
2,2,128.59,0.8,950.64,3879.64,123.62,64.3,0.1062,Medium,0
10,2,672.63,75.97,6425.56,21047.63,2.1,67.26,2.7039,Medium,0
8,1,392.74,12.88,3100.38,12623.39,226.18,49.09,0.8189,Low,0
4,5,168.11,1.03,1101.39,4898.06,26.54,42.03,0.1701,Low,0
2,2,88.16,6.87,746.96,2630.44,96.31,44.08,1.8815,Low,0
5,5,279.76,8.71,2210.25,7449.16,71.41,55.95,0.7615,Low,0
1,2,66.67,5.35,379.57,1848.68,438.75,66.67,1.8803,Medium,0
1,0,32.46,0.58,228.81,938.2,25.43,32.46,0.4681,Low,0
2,4,182.5,0.26,1381.43,5640.12,830.78,91.25,0.1257,Medium,0
3,3,145.74,4.97,948.36,4363.38,19.89,48.58,0.9117,Low,0
6,3,233.76,6.3,1554.94,6716.0,315.37,38.96,0.6416,Low,0
5,3,200.99,0.48,1454.94,6351.86,11.87,40.2,0.0937,Low,0
5,2,435.71,16.43,2670.71,13421.15,45.28,87.14,0.833,Medium,0
3,3,138.94,21.56,905.82,3826.96,2070.5,46.31,3.6538,Low,1
3,3,175.51,0.99,1214.58,4844.84,406.0,58.5,0.2202,Low,0
3,1,170.45,14.56,1045.73,5030.84,134.3,56.82,2.1001,Low,0
9,4,286.81,24.26,1942.36,8607.56,4.33,31.87,2.1076,Low,1
1,3,80.42,5.27,580.33,2334.25,131.79,80.42,1.5554,Medium,0
6,2,190.12,0.41,1395.97,5716.24,2911.84,31.69,0.0704,Low,0
4,2,166.17,5.25,978.14,4570.83,295.72,41.54,0.7066,Low,0
3,4,152.02,15.01,1133.21,4251.44,60.17,50.67,2.2609,Low,0
5,3,189.97,5.83,1360.58,5261.72,46.29,37.99,0.8496,Low,0
3,3,135.52,4.26,1133.43,4323.34,528.91,45.17,0.6713,Low,0
6,5,262.97,10.45,2543.16,7334.15,282.5,43.83,1.0334,Low,0
6,3,337.8,0.42,2868.11,9024.13,1916.66,56.3,0.01,Low,0
3,3,173.89,5.2,1069.14,5262.31,66.53,57.96,0.7372,Low,0
2,2,180.39,5.16,1055.79,5625.1,1.62,90.2,0.5937,Medium,1
4,3,232.9,0.88,1454.94,7769.55,134.12,58.22,0.0548,Low,1
7,3,217.39,18.39,1498.31,5817.82,497.14,31.06,2.007,Low,0
2,4,70.25,2.09,407.66,2331.24,132.21,35.12,0.6967,Low,1
4,2,234.69,7.51,2204.19,7637.72,70.45,58.67,0.7477,Medium,1
4,2,271.65,24.58,1733.13,8264.57,363.14,67.91,2.1837,Medium,0
5,1,346.69,12.24,3459.87,10256.19,45.66,69.34,0.8612,Medium,0
2,3,84.06,9.17,594.35,2637.96,2.93,42.03,2.5045,Low,0
5,2,412.94,16.45,3829.11,11601.26,233.48,82.59,1.0545,Medium,0
6,4,483.81,57.08,3517.18,14859.1,5.35,80.64,2.8473,Low,1
2,4,90.11,11.65,739.09,2425.44,85.9,45.06,3.2514,Low,1
2,3,94.29,3.41,636.6,2640.31,273.89,47.14,0.8094,Low,0
8,1,386.49,23.73,2449.46,10829.94,741.09,48.31,1.4045,Low,0
2,3,103.44,4.29,698.42,3011.08,144.18,51.72,0.9407,Low,0
6,5,422.46,41.99,3783.95,11688.53,15.53,70.41,2.472,Low,0
3,2,176.77,0.88,1110.16,5675.45,524.78,58.92,0.2055,Medium,0
2,3,69.21,2.49,499.34,2072.69,532.46,34.6,0.8665,Low,0
6,3,215.7,5.85,1737.94,6995.26,300.4,35.95,0.5169,Low,1
3,5,79.81,0.4,593.79,2302.79,471.03,26.6,0.1353,Low,0
4,2,407.52,1.5,3079.95,13483.25,14.46,101.88,0.2739,Medium,1
3,1,273.02,38.42,2526.61,8626.36,407.28,91.01,3.4307,Medium,1
4,3,180.69,18.64,1472.3,5494.39,140.76,45.17,2.5058,Low,0
2,2,114.28,15.77,633.56,3064.55,509.24,57.14,3.2887,Low,1
3,3,280.26,23.36,2035.34,9182.46,93.51,93.42,2.0212,Medium,1
8,1,451.88,0.76,3098.69,11995.86,1846.41,56.48,0.01,Low,0
2,3,158.88,5.44,1024.91,4894.98,52.4,79.44,0.7633,Medium,0
4,3,116.46,0.23,707.93,3865.27,219.97,29.12,0.1156,Low,1
3,3,169.51,11.49,1265.13,4805.48,148.42,56.5,1.6748,Low,0
5,4,351.54,10.24,2530.77,9572.45,98.88,70.31,0.597,Medium,0
2,5,161.57,0.58,1225.7,5226.79,1771.88,80.78,0.0634,Low,0
8,4,336.94,0.55,2058.23,10947.02,1962.04,42.12,0.0479,Low,1
3,4,175.31,8.06,1538.64,5136.3,48.86,58.44,0.969,Low,0
2,3,60.44,4.54,482.06,1724.22,135.46,30.22,1.7906,Low,0
1,1,40.54,0.14,304.39,1084.14,3.29,40.54,0.1397,Low,0
2,3,128.97,2.18,777.19,4180.69,14.01,64.48,0.4646,Low,1
4,2,265.54,8.42,1534.38,7526.0,93.67,66.39,0.8417,Medium,0
3,2,190.23,11.28,1486.63,5205.21,12.84,63.41,1.6469,Medium,0
6,3,313.74,9.07,1934.36,10164.42,101.14,52.29,0.6979,Low,0
3,3,180.0,3.81,1270.67,5205.96,13.34,60.0,0.5229,Low,0
2,2,57.35,0.25,369.63,1596.92,66.83,28.68,0.0551,Low,1
4,4,183.85,20.58,1843.73,5675.14,529.62,45.96,2.7207,Low,0
5,4,285.68,1.73,1819.41,9514.2,75.84,57.14,0.2458,Low,1
2,3,110.51,3.86,882.66,3407.79,59.34,55.26,0.8169,Low,0
2,3,120.5,11.6,643.34,3304.82,577.54,60.25,2.3328,Low,0
1,2,75.31,5.42,600.94,2189.52,35.61,75.31,1.6875,Medium,0
5,5,272.3,15.67,1922.1,8123.29,1459.36,54.46,1.3029,Low,0
4,2,759.8,82.81,6004.78,24130.57,28.08,189.95,2.5084,High,1
3,4,42.38,1.41,238.39,1422.23,12.86,14.13,0.8676,Low,1
6,4,205.81,4.17,1334.37,6075.45,42.38,34.3,0.4834,Low,0
5,3,257.94,16.46,1688.46,8649.06,124.7,51.59,1.5297,Low,1
4,4,157.12,4.69,1292.01,4955.36,95.6,39.28,0.6417,Low,0
6,3,307.71,26.0,2060.68,9193.91,375.34,51.28,2.0188,Low,0
2,4,73.26,4.86,545.55,2127.89,148.84,36.63,1.6847,Low,0
1,4,48.14,0.27,338.57,1517.76,31.53,48.14,0.01,Low,0
2,2,374.05,7.22,2507.46,11930.49,47.69,187.02,0.3941,High,1
1,0,55.65,1.48,407.5,1585.48,217.17,55.65,0.5457,Low,0
4,3,190.71,5.66,1581.22,5731.93,340.88,47.68,0.8222,Low,0
7,4,183.49,1.03,1347.73,6151.99,197.61,26.21,0.0352,Low,1
1,4,159.58,11.73,1184.22,4303.67,75.32,159.58,1.7477,High,0
2,4,91.89,2.19,579.16,2852.5,581.32,45.94,0.5745,Low,0
3,2,139.97,16.17,1023.08,4016.38,572.38,46.66,2.6453,Low,0
7,3,635.67,79.71,5027.36,18983.71,339.49,90.81,3.0843,Medium,1
3,3,207.39,4.46,1549.2,5495.93,479.67,69.13,0.4573,Medium,0
4,3,208.21,5.68,1942.07,6128.23,4.1,52.05,0.689,Low,1
1,2,51.59,1.61,309.02,1517.9,369.31,51.59,0.7922,Low,0
2,3,238.61,6.58,1869.69,7499.45,5.79,119.3,0.498,Medium,1
9,3,518.07,16.31,3852.76,14560.73,139.12,57.56,0.8708,Low,0
8,3,383.01,45.42,3061.98,11894.64,6.39,47.88,2.8818,Low,1
1,3,44.12,1.21,251.57,1441.79,374.18,44.12,0.7313,Low,0
7,3,355.73,73.34,2747.48,10423.44,2002.66,50.82,4.8247,Low,1
4,2,172.55,6.27,1073.56,4561.58,139.15,43.14,0.7217,Low,1
6,4,188.98,5.54,1211.31,6149.18,119.38,31.5,0.6852,Low,1
3,2,268.77,15.31,2042.63,7701.82,28.16,89.59,1.3624,Medium,0
4,4,290.64,10.86,2366.7,8449.13,14.72,72.66,0.9893,Medium,0
3,2,131.59,5.34,1225.84,3883.31,1365.9,43.86,1.0863,Low,0
4,3,254.13,5.23,1927.03,8063.71,35.9,63.53,0.5161,Low,0
2,4,226.7,11.4,1906.78,7413.46,14.98,113.35,1.1369,Medium,1
1,0,82.69,1.71,560.95,2763.11,5.21,82.69,0.4961,Medium,1
3,5,162.39,1.12,1476.6,5364.75,194.8,54.13,0.1872,Low,1
5,0,240.58,7.41,1814.91,6929.66,1216.98,48.12,0.7005,Low,0
2,0,105.93,0.11,848.24,3035.66,2874.27,52.96,0.01,Low,0
4,4,177.08,3.44,1145.28,5695.61,117.3,44.27,0.4261,Low,0
8,3,1062.34,5.38,7400.74,34015.62,253.73,132.79,0.0704,High,0
1,1,48.3,1.44,351.02,1502.39,89.57,48.3,0.7168,Low,0
4,4,205.93,6.59,1453.35,6341.04,2.64,51.48,0.8534,Low,1
3,3,254.43,17.36,2275.78,6985.48,1129.84,84.81,1.6791,Medium,0
6,1,161.97,16.75,1630.88,5425.97,267.43,27.0,2.516,Low,1
2,4,71.25,1.81,489.77,2356.64,1.67,35.62,0.5909,Low,1
5,3,286.6,11.45,2621.33,9237.7,195.91,57.32,0.9277,Low,0
6,2,242.97,0.73,1839.48,7129.86,41.64,40.49,0.134,Low,0
7,4,395.39,2.31,2360.3,12755.31,29.05,56.48,0.0935,Low,1
5,4,263.04,16.18,1999.8,8370.38,126.23,52.61,1.4124,Low,0
3,3,337.44,0.74,3064.63,10067.28,581.79,112.48,0.0105,Medium,0
4,4,225.17,0.97,1828.25,7106.05,527.53,56.29,0.0972,Low,0
6,4,292.12,9.28,1934.1,9018.66,249.22,48.69,0.8597,Low,0
4,2,175.03,0.78,1363.47,5175.51,101.56,43.76,0.2382,Low,0
1,4,31.01,1.02,192.35,957.53,112.17,31.01,0.7987,Low,0
7,3,371.08,32.96,2709.9,10640.74,143.39,53.01,2.162,Low,0
5,3,265.76,31.49,2041.61,8477.95,1703.07,53.15,2.8596,Low,0
4,5,213.52,0.53,1436.09,6778.12,11.39,53.38,0.01,Low,0
2,4,42.18,1.21,297.91,1302.03,41.79,21.09,0.6783,Low,0
4,2,284.02,1.51,2513.03,8776.0,305.43,71.0,0.1982,Medium,0
3,3,225.56,1.3,1537.28,7337.07,11.61,75.19,0.2167,Medium,1
4,3,277.22,1.76,2431.53,8500.52,6.25,69.31,0.1991,Medium,1
1,1,73.53,8.54,577.66,2161.36,8.2,73.53,2.7559,Medium,0
4,4,524.97,31.73,3703.28,14133.76,440.91,131.24,1.3976,High,0
10,4,661.78,82.88,4826.68,17950.34,527.63,66.18,3.0835,Low,1
1,4,48.82,0.12,326.48,1473.21,68.98,48.82,0.029,Low,0
8,3,324.22,10.42,2512.24,9705.23,189.79,40.53,0.8619,Low,0
3,2,158.34,4.44,939.96,5216.57,47.82,52.78,0.7753,Low,1
6,4,274.64,11.11,2164.2,8563.29,40.8,45.77,0.9513,Low,0
5,3,229.69,18.07,1629.71,6696.69,41.95,45.94,1.8088,Low,0
4,0,182.27,3.41,1288.29,5854.66,131.33,45.57,0.4359,Low,0
5,5,248.18,0.65,1626.19,7675.28,10.0,49.64,0.0475,Low,0
6,4,274.56,23.81,1977.62,7577.61,447.96,45.76,2.2277,Low,0
3,3,124.06,0.2,839.03,3893.49,69.07,41.35,0.01,Low,0
3,0,213.02,9.81,1747.03,5775.89,60.66,71.01,1.2044,Medium,0
